Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-71,-2,,2,6,-3,5,-9,-7,-4,6,-5,5,-6,-4,-6,4,,,,,,
,-394,,4,-7,4,4,2,2,-8,3,6,8,3,-3,-5,3,6,3,,,,,
,701,,1,-4,-2,-9,-3,9,10,14,-7,13,-3,7,1,-7,-7,-8,,,,,
,-184,11,-7,-2,-15,-7,-9,-1,1,-7,3,-8,5,,6,7,3,5,,,,,
,-57,-11,3,-12,-4,10,-8,,2,-7,4,-6,2,3,9,5,13,2,,,,,
,-154,-21,-1,2,-4,-5,-3,-1,2,5,-15,,-4,,2,-11,-7,-4,,,,,
,674,33,2,8,5,,8,-5,-2,-2,19,-5,-3,-11,-4,4,2,3,,,,,
,-823,-33,-2,-2,,2,,-2,-1,13,,14,2,12,-2,9,2,-1,,,,,
,541,21,-2,4,-4,6,5,1,-3,-1,1,7,1,2,-7,-13,,-1,,,,,
,-400,-31,-10,3,8,-6,5,4,-4,-13,-1,-11,1,-9,3,-4,-4,2,,,,,
,546,11,12,-3,-1,2,-12,2,13,-6,1,11,3,1,6,18,-2,8,,,,,
,444,-10,-7,7,-3,,5,10,12,8,-1,2,-15,9,6,-5,10,-1,,,,,
,-418,-1,1,-11,6,3,4,-12,-8,9,-4,-10,6,3,-11,-8,1,-5,,,,,
,-55,11,18,16,4,8,2,2,-11,3,-1,1,14,-1,1,-13,-12,1,,,,,
,-259,-11,12,1,-1,10,13,18,-4,-4,1,1,-4,-1,5,12,-10,2,,,,,
,2503,-1,-25,-10,-4,-6,-8,-5,-2,-11,-15,,-3,4,-14,5,1,-5,,,,,
,-1495,7,-19,-5,-1,-4,-14,-7,8,5,13,-14,-23,-15,-5,-14,-3,-9,,,,,
,-188,-25,11,-5,-7,-3,9,-11,-3,,4,14,14,3,13,9,5,4,,,,,
,-672,17,5,15,7,-2,-2,-6,-4,-2,-5,-1,17,5,-3,4,4,2,,,,,
,1498,3,-2,-11,13,10,-5,6,-3,2,-1,-8,-13,1,-3,7,-2,17,,,,,
,-2338,-24,11,1,-3,-6,6,6,1,-1,14,3,,1,12,,10,-4,,,,,
,2518,-8,3,-3,,-17,-1,-1,1,9,-10,-3,1,-3,1,-2,-2,,,,,,
,-2392,-2,-17,1,1,10,-4,-8,2,-5,-6,7,-11,9,,-13,-5,-11,,,,,
,-2,12,-1,-6,-6,-7,-6,4,1,-15,12,5,3,-8,-2,1,10,10,,,,,
,-77,-9,11,11,7,11,,-5,-3,4,-2,-8,9,1,-12,10,-5,-4,,,,,
,290,12,13,17,-6,7,11,,7,7,-12,,1,,,1,-10,-6,,,,,
,412,-12,-11,-26,2,-16,-6,7,-4,-9,-3,-4,-1,2,4,-7,-6,8,,,,,
,-523,,-2,8,6,11,2,8,-1,5,6,5,1,-4,1,5,3,-5,,,,,
,360,10,-3,7,-15,,-4,-11,1,-6,9,11,5,-3,10,5,-2,-3,,,,,
,2173,-11,-7,-16,-1,-14,10,-7,,1,-7,-10,-4,-7,-4,-1,12,-10,,,,,
,-2075,-2,-4,-4,-5,,-2,14,5,6,-3,-7,-2,-5,-14,-6,-6,5,,,,,
,-578,-16,1,1,1,5,-15,-6,-6,3,3,3,10,7,15,4,2,5,,,,,
,-94,18,12,10,8,2,,2,-4,-14,-5,12,-8,7,,-6,4,-3,,,,,
,-117,-20,3,-7,1,4,12,13,5,16,1,-5,-1,-1,3,-8,-13,3,,,,,
,814,-13,4,9,1,,5,-15,3,3,7,-6,6,2,5,3,6,5,,,,,
,-657,2,3,2,4,12,3,1,,1,5,-4,-9,-12,-13,2,12,-7,,,,,
,312,,-4,1,4,2,-3,4,-1,1,-2,-1,-4,-7,,6,-5,-8,,,,,
,-25,11,-2,-3,-8,-7,-3,1,-3,-7,-7,21,16,18,17,-1,6,1,,,,,
,366,,55411,55437,55487,55495,55409,55456,55485,55503,55496,55532,55553,55574,55481,55525,55576,55551,,,,,
,-150,-10,222791,222915,223138,223272,222818,223020,223161,223193,223154,223318,223441,223385,223013,223210,223452,223328,,,,,
,1250,11,55976,56008,56089,56118,55996,56046,56117,56095,56103,56128,56161,56128,56032,56092,56155,56120,,,,,
,-1543,-1,6,,4,13,5,3,4,11,-5,10,2,3,8,7,,13,,,,,
,853,-31,-12,-13,-7,-16,2,-5,-19,-21,7,5,-2,1,11,6,1,,,,,,
,-547,4,7,-7,6,-9,-9,-3,-6,-7,-13,,-11,-9,-2,,-4,-7,,,,,
,167,17,5,3,-8,9,2,-10,2,7,-6,5,19,-5,-12,-10,-7,,,,,,
,-458,-20,-10,2,-5,10,-3,7,8,-7,5,-13,3,10,-2,-17,-3,-6,,,,,
,712,-11,-12,-8,-5,-7,3,-2,1,-5,,-10,-16,-2,-6,-1,2,5,,,,,
,813,11,14,25,7,12,,11,3,13,2,6,-8,-3,-3,8,,12,,,,,
,-837,,13,13,5,-11,17,3,11,,6,10,-3,12,15,7,-2,-11,,,,,
,-361,,-6,-17,-7,-1,-17,-9,-7,-2,-2,-11,6,,1,-13,-1,-15,,,,,
,3044,-1,3,-8,-3,-4,-2,12,-16,5,-3,11,11,-1,-4,3,15,13,,,,,
,-3396,-10,-9,5,-10,15,-3,-4,2,-9,,-10,7,-4,-1,21,6,,,,,,
,157,,4,3,14,18,5,-11,-1,1,3,-4,-14,-17,-1,-4,-3,2,,,,,
,250,,5,9,-1,-15,3,15,3,22,-3,6,12,18,-6,-7,-3,-6,,,,,
,-15,-20,5,-2,2,-14,-5,-10,4,-17,-2,,-6,3,1,,-5,1,,,,,
,-443,1,-1,-5,-8,6,3,-5,7,-10,,5,-9,-8,-4,,7,-5,,,,,
,447,10,-15,-5,8,5,-3,-4,-10,4,,4,15,6,2,5,-1,12,,,,,
,35,-11,12,8,20,7,10,-1,5,9,-6,-7,-3,-6,3,,-6,-4,,,,,
,1636,-11,-8,5,-12,-2,4,,-7,11,3,-5,,2,11,7,2,1,,,,,
,-2109,-3,-18,-15,-11,-14,-14,-8,-6,-19,4,3,8,,-6,6,-4,-7,,,,,
,192,4,15,,-15,-2,,12,4,-11,5,13,3,5,,-13,11,10,,,,,
,-440,11,5,5,11,8,-3,3,3,4,10,-9,14,2,5,-3,2,13,,,,,
,643,-13,9,10,6,-6,3,,3,12,-4,8,-14,-4,-3,-9,-2,-18,,,,,
,173,1,-8,2,-12,1,5,3,5,5,-10,-9,-16,-9,-11,9,-11,7,,,,,
,658,1,-11,-13,12,-3,-2,3,-4,-6,-5,-5,7,-4,-4,-16,-3,-3,,,,,
,-376,,-4,-7,-4,11,6,7,-4,3,4,-3,6,15,3,7,5,-9,,,,,
,-924,-21,17,-1,1,5,-4,,5,2,8,10,-5,7,13,10,-7,4,,,,,
,399,18,8,1,13,-13,2,-3,-6,-7,-8,-6,-11,-12,,-10,1,,,,,,
,19,2,-2,6,-8,8,-4,5,-4,2,11,8,7,-5,-9,7,9,4,,,,,
,-665,-18,-17,4,2,7,,-2,12,-4,-15,-7,-4,5,8,-1,-1,-8,,,,,
,833,-12,-1,-9,-2,-1,-8,-5,15,8,10,-1,-5,3,4,-5,-12,-5,,,,,
,256,11,7,-3,2,-12,-3,-10,-12,-11,8,-7,6,6,2,5,12,15,,,,,
,-369,-11,2,-1,-3,,12,5,-4,8,-1,13,,-9,-17,-11,,7,,,,,
,632,1,-10,,-2,-4,-7,-3,-4,7,,7,-6,5,9,15,-4,7,,,,,
,-943,10,,-5,-1,2,-7,-2,-4,2,-7,-8,3,-5,-8,-3,2,-7,,,,,
,61,-12,2,1,10,4,7,-11,-3,-10,-3,-9,10,-4,-6,-15,3,-11,,,,,
,-213,12,9,5,9,3,10,3,6,-7,-6,-1,-2,4,4,13,-6,-9,,,,,
,1288,-11,-9,1,-21,-7,-6,-1,-9,,2,1,-13,-2,4,-3,15,5,,,,,
,-1325,-16,-11,-1,-4,-13,-2,4,5,6,-3,5,7,-14,-2,-7,-5,-8,,,,,
,397,14,4,9,15,13,-7,5,6,21,6,2,3,1,7,13,,18,,,,,
,-383,3,4,-7,-1,-1,3,8,-1,-9,-2,-2,-4,13,8,1,-10,-4,,,,,
,955,8,6,1,-8,,14,9,1,2,7,,4,4,-1,-2,5,-5,,,,,
,4715,-40,-17,5,,-6,-14,-11,-17,-12,3,-10,6,-8,4,-2,-6,-3,,,,,
,-3849,9,8,-4,4,,-1,-1,-3,-14,-4,-1,-12,-6,-10,2,-3,-5,,,,,
,-1349,2,14,-5,3,4,15,7,19,8,-8,11,-14,8,-15,-2,2,2,,,,,
,386,-1,-4,,-1,3,-8,5,-6,11,3,13,19,8,12,5,15,12,,,,,
,-890,1,-1,17,11,,6,-5,1,-5,2,-10,9,1,3,4,8,7,,,,,
,110,6,,-11,2,2,-13,-13,8,9,5,-11,-16,-4,-4,-7,-19,-26,,,,,
,166,-17,4,3,-13,3,1,8,-2,-2,-2,6,2,-2,5,5,4,3,,,,,
,334,10,-12,1,-2,-4,5,-5,,4,2,7,-4,4,2,-13,7,12,,,,,
,-249,-10,6,-10,1,-3,-3,-1,4,-6,-10,-4,6,,-4,-7,-5,-9,,,,,
,556,-10,-1,6,5,4,-7,-11,3,-8,8,9,1,-8,6,13,-5,6,,,,,
,-141,-12,-2,,-2,1,9,-3,1,5,2,-5,-3,,4,8,-5,9,,,,,
,302,9,5,-1,-5,6,6,8,-9,-12,-3,3,5,4,-12,-14,19,-9,,,,,
,84,-4,8,,,-4,-9,7,-5,4,3,7,-4,4,-3,2,-7,-4,,,,,
,-932,-7,-1,-10,-10,-9,-1,-2,,6,,-9,3,-1,8,-3,-11,-3,,,,,
,568,13,-3,10,8,9,5,-4,-3,-3,2,-6,,5,4,-3,-3,5,,,,,
,133,-13,-14,5,5,9,5,2,14,-4,,7,-3,-1,-5,3,17,17,,,,,
,-469,13,3,3,15,-15,5,9,9,-3,-6,-4,-2,,-6,-6,-2,-12,,,,,
,-109,,-5,7,-18,4,-10,-2,,4,-3,-1,4,-2,-6,8,-13,-8,,,,,
,37,,2,-4,-4,-4,-8,5,-8,4,-1,18,7,-1,5,-1,14,3,,,,,
,172,-18,13,-6,4,-5,3,1,2,-1,,-11,-5,5,8,8,5,7,,,,,
,135,-1,-3,-6,-9,8,-3,-7,-9,-4,3,-10,-2,5,2,,-9,8,,,,,
,-176,1,-12,-2,6,-3,5,-9,-9,-11,,-4,-4,-11,-15,-14,-4,-11,,,,,
,3287,17,14,13,-2,-7,3,7,1,9,-7,3,5,-1,9,4,7,-4,,,,,
,-3365,-17,3,-3,3,9,-2,3,16,13,7,11,7,2,-7,5,-6,3,,,,,
,515,4,8,-7,2,4,13,5,2,-9,13,-2,-10,3,1,7,-5,-3,,,,,
,159,-14,-9,2,-9,2,-6,-10,-14,-7,-2,-2,9,1,8,5,7,-5,,,,,
,-922,10,-1,-4,7,-6,-5,2,-1,8,6,10,-1,-7,,-6,3,3,,,,,
,-68,,-1,4,1,-2,4,-3,-3,6,-15,-16,-4,-1,-2,-9,8,8,,,,,
,-226,,1,6,,-5,,5,1,-8,-10,-1,5,-2,-4,,-6,6,,,,,
,40,-42,,-2,-1,6,3,-9,-8,-8,-12,-1,-4,-4,,-6,-9,-11,,,,,
,150,-3,7,-10,13,5,-6,4,10,-3,3,6,-8,4,-5,-7,-17,-17,,,,,
,-246,-2,-10,2,-3,-3,3,13,,7,15,4,1,4,4,13,14,6,,,,,
,598,38,-1,10,-9,12,6,1,6,-1,-3,-2,5,-5,-10,10,6,7,,,,,
,-773,-37,5,-8,-2,-9,-10,1,4,5,5,6,-6,-9,2,-9,-3,-5,,,,,
,710,-13,-6,-2,1,-3,1,-9,-5,1,-2,-16,3,12,3,-13,,19,,,,,
,1266,2,,2,6,2,-4,-12,-5,3,4,3,14,4,12,1,4,14,,,,,
,-1495,36,4,10,-13,-12,4,,11,1,-1,5,3,,5,11,12,-8,,,,,
,503,-16,-7,-5,9,6,2,-4,4,13,-3,-3,-20,1,-10,-10,-7,-15,,,,,
,-536,1,11,,5,2,,9,-6,2,-2,-5,-4,-1,2,5,-10,-2,,,,,
,479,-10,3,2,-16,4,9,9,7,-13,7,-7,7,-3,5,,-1,8,,,,,
,-966,-10,-24,-11,13,-2,-11,-3,-6,-4,-8,17,-1,-6,4,11,4,5,,,,,
,562,12,13,11,-2,7,-7,1,4,-2,-2,4,2,9,4,6,-3,-10,,,,,
,281,-13,5,1,-3,-7,7,-6,-3,3,,-8,8,,-1,-7,,-1,,,,,
,690,-20,10,-5,-9,4,-7,-2,2,-2,-5,-7,,-20,-10,-14,-1,3,,,,,
,-1231,15,-1,-8,13,9,5,11,-3,-8,-3,6,12,10,-4,9,-2,-5,,,,,
,155,7,-10,15,-1,-6,,4,-5,2,8,7,-10,20,9,6,,7,,,,,
,-448,-17,-7,-10,10,9,15,1,10,19,3,4,-9,-6,-5,7,5,-5,,,,,
,3709,-15,5,-3,-10,-4,-8,-10,-7,-8,-8,-10,,-5,5,-2,-4,-4,,,,,
,-3804,10,-5,-5,-7,-21,-12,,-8,-1,7,6,-3,-7,-1,-5,8,11,,,,,
,309,-11,7,9,3,-6,,1,-2,4,-8,-1,11,3,1,8,-3,-1,,,,,
,-104,11,-7,9,5,11,5,-2,12,-7,-3,-2,-12,4,-5,-4,1,-5,,,,,
,452,7,1,-8,5,-6,3,-1,-3,-7,18,-11,6,-5,-2,-2,2,11,,,,,
,-379,-21,-5,-9,1,3,-4,3,-3,4,5,8,5,16,-3,8,7,9,,,,,
,-103,16,2,2,-3,-3,-4,4,-8,,4,-1,-7,-1,16,4,-7,-6,,,,,
,365,-15,13,,-3,5,8,-21,9,4,-8,-5,,-6,-16,-11,-3,-17,,,,,
,2138,-18,-9,5,2,6,4,10,2,4,-8,8,-7,6,-7,-6,-4,8,,,,,
,-2266,21,3,4,1,4,-11,11,6,-3,,-1,4,,7,2,-3,-11,,,,,
,284,1,1,17,-11,7,8,-5,-12,-2,-1,1,15,-5,1,10,5,-4,,,,,
,5058,-2,-3,-8,1,-8,-1,-4,-8,-7,-1,6,-8,10,1,3,5,2,,,,,
,-3641,-30,10,-8,11,-6,7,-4,16,11,12,3,-5,-8,-1,-24,-4,9,,,,,
,-1454,2,2,3,-5,2,-12,4,-13,-3,3,-16,-4,-7,-6,-1,-2,-2,,,,,
,43,-2,-15,-10,-3,-5,-12,-9,1,-2,-1,,6,-12,-4,2,1,,,,,,
,157,23,-2,-4,-4,3,12,12,10,8,-8,-6,-8,8,2,3,-5,1,,,,,
,42,-1,-1,-3,8,-3,-8,-6,-5,-9,4,14,9,9,10,5,3,9,,,,,
,-471,-10,4,-6,-5,-1,5,4,-7,6,-16,5,-2,-1,-1,4,-6,1,,,,,
,-178,-17,6,11,-7,6,,,,-4,,1,-4,-10,-4,-6,,,,,,,
,146,6,6,12,9,2,10,-1,19,7,8,-7,3,-4,-8,,13,-14,,,,,
,55,-1,-6,,-5,-13,-10,-5,-8,-3,3,-6,-3,7,5,4,-8,-2,,,,,
,-96,-3,-1,-7,4,6,10,3,-3,8,4,10,1,-15,8,3,-3,5,,,,,
,555,-17,1,-5,-6,5,-5,5,2,-4,-8,4,,14,-3,-4,3,9,,,,,
,171,,-3,-11,2,3,-12,-3,-7,-20,4,-8,-3,10,-9,4,3,-8,,,,,
,-181,-1,2,11,,-3,11,-1,5,-1,8,-1,-3,,7,-3,-1,9,,,,,
,-116,,-10,-1,2,-10,9,5,9,5,-14,11,1,-9,-3,-1,-4,-10,,,,,
,-560,,9,16,6,6,-12,5,-12,6,10,3,-5,5,,,-1,-2,,,,,
,3863,4,1,4,,-3,-2,-9,-1,-2,6,-9,21,7,-4,7,4,7,,,,,
,-3525,-3,2,-7,-10,8,9,3,1,-8,-6,-10,-8,2,13,-13,-2,-13,,,,,
,-513,-2,8,-2,1,9,17,17,6,15,3,12,8,-13,-2,4,11,13,,,,,
,28,1,-11,1,-9,-12,-11,-12,,-1,5,12,13,15,1,9,-14,-1,,,,,
,239,,-9,-6,1,9,-4,-12,3,,1,-3,-5,1,17,4,-3,1,,,,,
,984,-8,22,-8,20,9,10,5,1,10,-8,2,-13,-7,-7,-11,13,8,,,,,
,-1194,-10,,-2,-9,-6,-3,-5,4,-9,-3,-5,-5,-4,-3,6,-7,-4,,,,,
,586,,3,17,8,,-7,2,2,-1,-2,-5,22,3,3,-11,,-1,,,,,
,372,,4,-13,2,,9,,-16,-5,,-7,-5,2,-7,7,10,-1,,,,,
,-340,18,-7,5,-11,-2,-1,-5,,1,10,-5,-12,-4,-2,7,-4,-5,,,,,
,-193,-18,-55425,-55432,-55480,-55520,-55419,-55445,-55474,-55503,-55492,-55535,-55560,-55567,-55482,-55522,-55567,-55537,,,,,
,-137,,-222795,-222901,-223124,-223268,-222818,-223008,-223168,-223188,-223164,-223318,-223440,-223390,-223029,-223210,-223455,-223325,,,,,
,-17,11,-55969,-56029,-56094,-56135,-56006,-56063,-56103,-56088,-56095,-56139,-56159,-56136,-56025,-56098,-56183,-56127,,,,,
,225,-19,9,8,5,9,1,-1,-6,6,,1,8,5,6,3,3,2,,,,,
,-1,-26,-12,5,-1,3,7,-1,10,-2,7,-2,1,,-13,-3,15,-9,,,,,
,88,34,7,-6,-1,6,-7,3,6,10,-15,-2,-13,,6,-8,-7,2,,,,,
,-611,-24,,-5,-9,3,-3,,-15,-14,-1,-16,-13,-1,-7,3,-6,-12,,,,,
,40,-19,-11,-4,-2,3,14,-3,-5,-9,8,8,8,-9,-10,-1,3,-2,,,,,
,337,3,13,24,-2,-2,-6,-5,11,3,-10,-3,-4,11,1,11,12,10,,,,,
,-220,32,-16,-9,-3,-16,-2,7,1,-8,1,5,6,-4,12,8,-4,2,,,,,
,268,1,-1,11,8,6,10,9,,3,-2,6,-11,-14,-17,-16,-25,-3,,,,,
,-394,-34,10,2,-1,14,-14,,1,14,10,3,2,2,8,,11,2,,,,,
,55,-14,6,-13,13,-2,-1,-2,-7,5,1,-5,9,25,14,2,12,3,,,,,
,154,11,-11,2,,-7,4,-2,-3,-3,1,-3,10,-10,-6,-1,10,,,,,,
,921,-8,-3,-1,-2,3,12,-4,-2,1,-10,2,-14,-10,-9,2,-5,8,,,,,
,-539,9,,-6,-4,-7,-2,-5,4,-12,-5,-8,-2,-5,1,-3,-9,-15,,,,,
,1064,-2,6,-1,3,-3,-4,4,1,4,10,6,-4,-6,-13,5,-5,-5,,,,,
,-1453,5,-4,-9,-2,2,-15,3,-1,2,-4,4,4,10,10,1,15,-5,,,,,
,-236,-16,-10,14,,8,4,1,-6,6,3,-2,10,9,8,-1,6,16,,,,,
,-191,3,18,6,-3,3,,11,12,10,4,8,-1,4,-2,-8,-20,3,,,,,
,2616,-23,-22,-7,2,-2,-2,-12,5,-11,-7,4,-7,-3,13,11,-2,1,,,,,
,-1778,2,3,-7,5,-8,14,7,-6,-2,7,-5,-1,-11,-2,5,4,-6,,,,,
,890,4,5,1,-6,-6,-7,-5,-6,-1,10,-1,10,4,-2,-10,7,6,,,,,
,-1697,-13,9,-11,-14,8,-4,-4,10,-3,-5,11,3,11,-3,2,2,,,,,,
,361,10,5,16,3,9,10,4,2,4,,-4,-7,-8,-18,,-8,-9,,,,,
,-101,-1,-5,1,13,-2,14,10,4,3,16,4,-12,-5,16,-7,-4,3,,,,,
,343,2,-3,-5,11,,,-9,1,2,-14,,6,11,9,11,2,3,,,,,
,126,-2,3,9,-3,3,-8,3,-2,-11,-3,-2,17,-7,5,-4,14,13,,,,,
,2660,2,,-8,-2,,-1,9,-2,-6,-5,-13,-11,,-13,-10,-4,-16,,,,,
,-1999,,11,-10,-9,2,-1,6,-12,17,9,5,-1,10,-10,11,-7,-3,,,,,
,-350,-12,-5,11,-5,3,-2,-9,,-5,-4,2,,-7,12,,-2,21,,,,,
,-206,-20,-4,14,-2,-6,-1,-6,3,-5,-4,,-12,,2,-12,7,,,,,,
,1729,2,4,-12,9,-8,,-3,,-3,-1,-6,4,10,-6,-3,-15,-17,,,,,
,-1819,18,-4,1,-1,2,-7,13,2,9,15,-3,-5,-2,5,9,11,3,,,,,
,-201,-32,4,,-16,-6,5,-13,-1,,-10,,6,-11,4,6,1,10,,,,,
,675,-1,-6,-12,4,6,-2,-5,-7,,-12,4,13,-5,-3,-3,-10,-4,,,,,
,964,,11,7,10,-10,3,7,8,2,8,2,4,11,-1,-5,13,-2,,,,,
,-2000,10,-7,2,-4,10,9,-2,-4,-5,,-1,-4,-5,-6,8,,-16,,,,,
,-194,2,-13,-13,-4,2,-12,-2,3,1,,-10,2,-5,-8,-5,-3,6,,,,,
,99,-2,3,10,-3,-5,-1,2,-2,8,-8,7,5,4,7,3,9,6,,,,,
,-50,-10,11,12,1,,-3,-8,-2,-2,10,,-4,6,2,7,-3,2,,,,,
,-51,10,-7,-1,13,-12,11,3,3,-8,7,11,-10,2,8,,-5,12,,,,,
,739,2,5,-7,-11,18,10,-2,5,3,-7,1,-4,-13,-14,-1,3,-4,,,,,
,367,-16,9,-7,,2,1,8,10,4,-5,-2,6,11,-10,2,,2,,,,,
,-60,12,-12,,12,5,-15,1,,-8,1,-9,-10,3,5,-11,-6,-13,,,,,
,-440,2,1,13,5,-11,-11,3,-8,1,1,-13,-8,-12,6,-7,-7,8,,,,,
,-97,-3,14,10,-4,-2,10,,8,18,1,13,10,4,,2,11,7,,,,,
,937,4,-4,-5,-6,-3,10,-12,-6,-9,-1,3,,-1,3,-6,-1,-10,,,,,
,-732,-17,-3,-18,15,5,-8,12,-17,-1,3,-8,7,8,10,3,3,1,,,,,
,-110,,-3,-3,-9,,-11,-3,6,-6,-7,9,5,-15,-6,18,,-14,,,,,
,94,6,-9,6,-8,-2,1,-2,2,-5,,6,3,,-6,-8,16,16,,,,,
,-157,12,,2,5,18,15,5,2,15,-4,-12,-6,18,,-12,-1,,,,,,
,-444,-1,1,-7,-5,-21,3,-3,,-19,11,1,8,4,-5,1,-12,5,,,,,
,-223,-28,17,12,17,9,-2,2,-9,6,-5,-9,3,-6,-2,11,-3,-10,,,,,
,200,17,-11,,-17,,-11,-4,4,-6,-2,5,1,-7,6,6,2,-5,,,,,
,1235,40,-3,10,9,-2,5,9,12,-1,-7,5,-5,-2,5,2,5,-1,,,,,
,-289,-55,-2,-10,6,-2,6,-7,-3,12,7,10,-6,5,-7,-3,-8,-9,,,,,
,1088,-2,-8,-7,-9,6,-3,-4,-10,-14,5,-5,-3,7,6,-4,,19,,,,,
,-1251,-2,10,10,-6,-6,2,6,-2,3,-4,-7,3,-12,4,-5,-10,-1,,,,,
,-13,,2,-10,2,-2,-5,-7,13,5,-8,,-6,-2,-8,9,,-9,,,,,
,-471,3,-1,1,-9,-4,-6,8,-1,-2,12,2,-2,2,6,4,7,-2,,,,,
,2208,-3,-5,12,14,4,12,-8,1,5,-9,4,-5,,8,-4,13,2,,,,,
,-1420,,9,5,-2,5,3,7,-7,4,1,-2,15,5,-4,-5,-2,8,,,,,
,2160,,-4,-6,-5,-15,-18,3,10,5,,-3,-2,-10,-4,-3,-15,-13,,,,,
,-2867,-7,,3,-5,-2,14,-9,1,-11,9,10,-2,-1,2,5,-3,-3,,,,,
,637,-19,-11,-12,-1,4,-10,-1,-14,-2,-6,-9,,5,5,,2,14,,,,,
,-507,4,12,2,19,13,1,2,2,9,14,1,5,6,1,-1,4,3,,,,,
,-447,21,19,8,1,2,6,1,2,3,-4,-2,12,9,-8,-1,12,-3,,,,,
,18,1,-25,-8,-15,-10,-7,3,-5,-10,-2,-10,-9,2,9,-1,-8,5,,,,,
,-208,-29,7,,3,2,2,,12,5,-1,12,-6,-5,-2,8,,-10,,,,,
,529,-17,2,7,2,1,1,-1,-1,5,-2,9,-2,-4,-3,2,13,-1,,,,,
,216,4,-5,,-1,3,-7,,10,-8,3,-5,-5,-1,6,-7,-1,1,,,,,
,269,13,-4,-4,-2,4,8,7,-7,,-11,-9,8,-8,-3,-1,-11,-1,,,,,
,-242,7,,-12,2,-4,-11,-4,-4,8,4,4,2,,-7,7,-3,-5,,,,,
,-193,-20,-12,2,-13,2,3,-1,-13,-1,-4,7,1,12,1,-8,12,15,,,,,
,330,16,14,,2,-8,1,-6,2,-11,1,-5,-2,-15,9,1,1,-2,,,,,
,634,-35,4,-1,13,3,4,-11,15,,10,-4,,-10,3,2,-11,-1,,,,,
,-649,6,-11,-5,-14,2,1,10,-13,10,-5,-5,-14,10,-6,-1,-2,8,,,,,
,511,-9,9,6,13,5,8,13,-5,-9,4,11,5,21,-6,-3,-4,8,,,,,
,-689,22,8,15,-2,-1,-14,,-2,,-4,6,20,1,3,-3,1,-8,,,,,
,153,-18,4,,-15,-1,4,-7,12,3,-9,-16,-15,-23,,-6,-3,-13,,,,,
,-278,14,-3,-9,12,,10,-8,-5,5,3,-3,-3,9,,18,5,7,,,,,
,-358,-28,-9,-7,5,-2,-9,-5,,2,10,,1,,,-10,4,,,,,,
,-133,1,-6,13,,1,7,12,13,8,-11,-1,-3,-8,-14,5,-1,1,,,,,
,-33,,1,-9,-5,-5,-10,1,-3,-2,4,4,-3,1,7,8,-4,-2,,,,,
,-68,9,-3,6,1,7,2,-9,-1,-10,5,-3,5,4,4,-11,7,-5,,,,,
,2473,-10,13,-7,12,,5,3,2,2,22,1,,,-1,8,-10,-13,,,,,
,-2254,14,-6,3,-3,-21,-6,-5,-6,-4,-7,10,-5,,-7,-6,3,13,,,,,
,-118,-4,-3,4,-7,15,-2,-10,3,-6,-17,3,8,-1,-9,-10,-2,3,,,,,
,280,-27,,-5,8,1,3,5,-2,8,5,-11,-10,11,14,7,-8,-7,,,,,
,123,5,-8,-2,-13,6,-2,8,,-8,2,5,1,-2,9,-2,7,4,,,,,
,199,9,12,-4,5,4,4,2,-8,-7,-5,6,6,-12,-7,2,5,9,,,,,
,637,-14,7,5,6,-2,9,8,2,24,,-5,12,1,-3,-1,4,1,,,,,
,-506,,1,11,-3,-4,-3,,8,3,,-7,6,1,,-10,-4,-8,,,,,
,-550,,-18,-7,-5,-12,-9,,-2,-13,9,11,-8,7,13,12,-8,9,,,,,
,141,-12,16,-13,,14,-6,-2,2,-9,-9,4,-9,,,9,,-2,,,,,
,-13,-1,-1,13,19,6,10,-3,-8,2,,-11,1,3,-8,-8,6,-8,,,,,
,-393,14,-4,-8,-5,-10,6,-4,8,2,4,2,-5,-7,-5,1,5,-6,,,,,
,-20,,-10,8,-12,-7,1,4,10,6,1,5,3,7,,-2,-1,10,,,,,
,-58,-2,-3,-2,-6,-2,-5,-1,-12,,2,-10,8,,2,-4,,-5,,,,,
,-145,-28,2,3,5,6,1,-2,-6,-13,-10,,-5,-3,5,2,,2,,,,,
,642,17,-5,2,,9,-6,,17,16,-9,,-1,3,-4,3,2,1,,,,,
,-323,-22,26,,3,-1,10,-14,-11,1,,6,1,-3,-2,4,8,5,,,,,
,367,4,-3,-3,9,-9,6,12,-10,-24,10,-6,-11,-15,1,-11,-4,-3,,,,,
,-244,18,-11,-5,-7,4,-15,4,-3,3,12,9,12,13,1,7,4,4,,,,,
,250,-19,,8,-7,-5,-11,2,11,9,4,-7,-6,-12,-6,7,-14,-5,,,,,
,-153,2,4,-1,1,-11,11,-2,1,-3,1,-1,-1,-7,6,-1,-13,-5,,,,,
,404,,7,-3,11,,,9,-4,,-7,10,5,6,-5,-11,5,-3,,,,,
,-289,-5,-3,8,-6,2,-5,-12,-1,2,-11,-6,4,8,7,-14,5,2,,,,,
,-253,5,15,2,,24,20,7,7,13,8,-7,-3,-10,-7,13,6,-4,,,,,
