Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-221,-2,,,,,,,,,,-290,,,,-273,,-35,-13,22,-5,,
,573,-2,,,,,,,,,,1347,,,,717,,-54,9,-18,-5,,
,163,4,,,,,,,,,,1627,,,,954,,28,-1,3,16,,
,-508,,,,,,,,,,,-985,,,,-640,,34,-17,3,5,,
,-91,-17,,,,,,,,,,-1432,,,,-920,,2,18,7,-2,,
,58,,,,,,,,,,,-249,,,,-241,,-17,-8,,-28,,
,-402,1,,,,,,,,,,1258,,,,620,,-20,9,-13,18,,
,447,-16,,,,,,,,,,1505,,,,846,,6,-18,1,,,
,2691,-2,,,,,,,,,,-1352,,,,-996,,21,10,3,-3,,
,-2329,-13,,,,,,,,,,-1487,,,,-976,,-25,-7,-8,10,,
,-737,-16,,,,,,,,,,-132,,,,-134,,-27,34,28,-37,,
,1757,,,,,,,,,,,1423,,,,776,,-18,-14,-20,17,,
,-1676,7,,,,,,,,,,1438,,,,784,,45,-14,23,15,,
,3847,-12,,,,,,,,,,-1064,,,,-700,,33,24,-19,-13,,
,-2784,14,,,,,,,,,,-1600,,,,-1097,,9,-28,-17,1,,
,-437,-5,,,,,,,,,,-272,,,,-278,,22,17,30,5,,
,-766,-22,,,,,,,,,,1526,,,,873,,-32,-6,-5,-1,,
,12,22,,,,,,,,,,1367,,,,723,,23,-6,2,3,,
,-24,-19,,,,,,,,,,-1249,,,,-870,,19,1,-20,3,,
,1007,-27,,,,,,,,,,-1587,,,,-1091,,-30,-11,-16,5,,
,-566,-12,,,,,,,,,,-115,,,,-123,,-24,16,20,-7,,
,114,1,,,,,,,,,,1505,,,,837,,-13,2,16,-8,,
,469,-2,,,,,,,,,,1402,,,,768,,15,17,,5,,
,-807,-10,,,,,,,,,,-1174,,,,-783,,24,-26,-10,11,,
,66987,,,,,,,,,,,-1421,,,,-930,,-14,,-9,4,,
,-3701,11,,,,,,,,,,-230,,,,-250,,-9,3,20,-5,,
,-3718,-11,,,,,,,,,,1388,,,,718,,-38,7,-31,-7,,
,-3867,,,,,,,,,,,1325,,,,701,,36,-18,22,-2,,
,-3826,-34,,,,,,,,,,-1310,,,,-912,,47,14,8,5,,
,-3897,-6,,,,,,,,,,-1276,,,,-796,,-17,8,-12,6,,
,-3821,21,,,,,,,,,,68,,,,40,,-38,-20,-3,-5,,
,-3900,-12,,,,,,,,,,1595,,,,920,,-23,12,13,-6,,
,-3329,-17,,,,,,,,,,1157,,,,549,,9,8,-12,-4,,
,-3675,15,,,,,,,,,,-1474,,,,-1064,,23,-11,-1,-1,,
,-3769,-19,,,,,,,,,,-1328,,,,-855,,13,-8,1,13,,
,-3614,-10,,,,,,,,,,-2,,,,-40,,-1,33,12,-20,,
,-3774,,,,,,,,,,,1469,,,,791,,-33,-22,5,7,,
,-3476,,,,,,,,,,,1301,,,,706,,49,-23,-11,17,,
,-3410,1,,,,,,,,,,-1171,,,,-757,,32,11,-10,-16,,
,-3753,-32,,,,,,,,,,-1475,,,,-1003,,-12,5,9,13,,
1,-3808,4029,,,,,,,,,,1388,,,,650,,-66,6,3,-16,,
,-3615,-2,,,,,,,,,,1213,,,,627,,50,14,7,17,,
,194,-39,,,,,,,,,,-1371,,,,-945,,31,-4,-13,-26,,
,63,19,,,,,,,,,,-1345,,,,-880,,-15,-16,10,17,,
,-134,-25,,,,,,,,,,-10,,,,-60,,-27,-1,-13,-8,,
,-443,,,,,,,,,,,1631,,,,925,,-26,12,9,3,,
,-74,,,,,,,,,,,1042,,,,463,,32,-16,2,,,
,-105,7,,,,,,,,,,-1520,,,,-1078,,6,6,-5,12,,
,331,-18,,,,,,,,,,-1495,,,,-1032,,10,21,9,-14,,
,-116,-9,,,,,,,,,,-9,,,,-72,,-57,-17,-20,21,,
,-79,9,,,,,,,,,,1786,,,,1082,,-41,-21,8,-13,,
,-189,-9,,,,,,,,,,1046,,,,485,,31,35,1,-1,,
,18,,,,,,,,,,,-1437,,,,-993,,35,-10,7,-5,,
,1329,-21,,,,,,,,,,-1486,,,,-1034,,-19,7,6,-3,,
,-984,-19,,,,,,,,,,91,,,,24,,-24,-15,-16,2,,
,40,-2,,,,,,,,,,1763,,,,1044,,-1,10,5,,,
,-119,-12,,,,,,,,,,1139,,,,589,,25,-14,-3,-3,,
,146,1,,,,,,,,,,-1496,,,,-1040,,27,-3,-8,-5,,
,-79,13,,,,,,,,,,-1355,,,,-905,,-16,25,11,13,,
,-253,-33,,,,,,,,,,6,,,,-65,,-16,-12,-9,8,,
,69,3,,,,,,,,,,1784,,,,1063,,-35,1,-2,-6,,
,-133,-4,,,,,,,,,,1081,,,,545,,26,-13,22,,,
,27,4,,,,,,,,,,-1633,,,,-1173,,28,35,-7,-10,,
,709,-17,,,,,,,,,,-1419,,,,-977,,-19,-31,-2,12,,
,-317,14,,,,,,,,,,,,,,-80,,1,17,-4,12,,
,502,-32,,,,,,,,,,1621,,,,889,,-20,-13,-15,-27,,
,115449,28,,,,,,,,,,1158,,,,631,,65,-11,3,4,,
,-2988,-42,,,,,,,,,,-1441,,,,-975,,37,16,17,16,,
,-3144,3,,,,,,,,,,-1322,,,,-883,,-27,-13,-3,,,
,-3725,13,,,,,,,,,,146,,,,61,,-18,8,-5,-5,,
,-3506,-6,,,,,,,,,,1602,,,,866,,-4,12,9,-1,,
,-3713,2,,,,,,,,,,1030,,,,517,,11,,-17,-12,,
,-3251,,,,,,,,,,,-1352,,,,-878,,4,-10,,5,,
,-3719,-2,,,,,,,,,,-1266,,,,-831,,13,12,21,-5,,
,-3553,7,,,,,,,,,,80,,,,-16,,-10,-4,-15,15,,
,-3781,-27,,,,,,,,,,1644,,,,901,,-12,-22,9,-11,,
,-3664,-1,,,,,,,,,,1036,,,,541,,63,9,-1,17,,
,-3632,,,,,,,,,,,-1444,,,,-958,,5,-6,2,6,,
,-3249,,,,,,,,,,,-1306,,,,-883,,-46,20,-10,-13,,
,-3826,-23,,,,,,,,,,-45,,,,-157,,-11,-8,5,-17,,
,-3039,24,,,,,,,,,,1818,,,,1071,,-22,9,-5,21,,
,-3631,-5,,,,,,,,,,1030,,,,541,,44,1,18,-24,,
13,-3114,51903,,,,,,,,,,-896,,,,-1738,,-36,-10,-10,8,,
,-3748,15,,,,,,,,,,906,,,,457,,37,-10,-6,19,,
,-3542,-15,,,,,,,,,,-1690,,,,-1168,,-5,9,6,-23,,
,1495,-26,,,,,,,,,,-1258,,,,-861,,-43,11,-5,18,,
,-3399,,,,,,,,,,,85,,,,-56,,-25,-5,7,3,,
,51,-4,,,,,,,,,,1751,,,,979,,-29,-16,-6,-3,,
,-137,-10,,,,,,,,,,835,,,,410,,53,23,13,-20,,
,-11,-3,,,,,,,,,,-1660,,,,-1145,,14,-9,-19,22,,
,90,15,,,,,,,,,,-1305,,,,-914,,-25,-11,2,-25,,
,-312,-31,,,,,,,,,,169,,,,23,,-34,-2,19,1,,
,513,20,,,,,,,,,,1725,,,,950,,-10,-5,-2,2,,
,-354,-19,,,,,,,,,,934,,,,510,,35,23,-15,19,,
,47,,,,,,,,,,,-1581,,,,-1050,,41,-15,-6,1,,
,-38,,,,,,,,,,,-1551,,,,-1166,,-16,-4,9,-21,,
,-146,-29,,,,,,,,,,203,,,,47,,-72,19,10,5,,
,838,17,,,,,,,,,,1964,,,,1179,,-3,-19,-9,31,,
,-711,-19,,,,,,,,,,1023,,,,620,,50,5,7,-27,,
,-1,-14,,,,,,,,,,-1702,,,,-1165,,20,5,-8,2,,
,593,14,,,,,,,,,,-1145,,,,-768,,-24,-14,8,9,,
,-718,3,,,,,,,,,,318,,,,157,,-21,17,-22,-10,,
,-120,-35,,,,,,,,,,1707,,,,921,,-5,-9,17,3,,
,-149,18,,,,,,,,,,574,,,,183,,37,9,-8,11,,
,168,-18,,,,,,,,,,-1663,,,,-1123,,19,19,13,1,,
,-59,4,,,,,,,,,,-1206,,,,-834,,-20,-37,4,-6,,
,141,-17,,,,,,,,,,266,,,,95,,-17,51,-1,-1,,
,-99,13,,,,,,,,,,2045,,,,1253,,-8,-49,-10,-3,,
