Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,1677,-10,-2,-7,5,-8,-1,-2,-3,6,-9,7,,-6,-2,-2,-1,-15,,,,,
,-2059,28,-4,9,4,19,7,3,-1,4,3,-10,2,-8,4,-10,-5,-15,,,,,
,-133,-29,3,-3,1,-2,-9,-1,2,-8,-2,9,-1,6,,10,13,12,,,,,
,164,1,-12,-6,-12,-9,-12,-2,-9,-10,12,-13,,12,2,-6,,-2,,,,,
,-185,-19,7,-3,9,14,10,-6,6,10,-15,-4,-6,-10,-6,1,-7,-13,,,,,
,1380,19,9,-1,7,-2,8,9,12,8,-4,13,12,,-4,1,-3,13,,,,,
,-1511,-1,-9,5,-3,-7,-6,-4,-12,-9,11,5,-8,-5,3,-3,-2,1,,,,,
,1540,-19,-1,16,2,9,4,10,5,1,10,8,10,2,-1,7,3,15,,,,,
,-1013,-13,-11,-1,7,13,3,,2,-2,3,4,-4,-3,-18,-11,6,-8,,,,,
,-106,13,11,-19,-6,-22,,-10,-10,-8,-5,-4,-2,,4,-2,-3,-6,,,,,
,-814,-11,1,5,2,-2,7,-7,-4,7,-5,-11,4,3,7,8,-3,-2,,,,,
,445,11,9,9,-1,1,-5,,2,-10,-8,-4,-1,2,1,2,1,2,,,,,
,-72,-11,-12,-11,4,6,-4,-7,10,15,-2,9,-8,1,14,3,6,-4,,,,,
,-311,10,8,-3,-5,5,,3,5,6,,5,-1,8,-2,4,,-1,,,,,
,876,,,-1,,-15,-1,7,-8,-6,5,-8,2,-11,-3,4,-3,12,,,,,
,-760,-10,-5,3,,5,-5,5,3,-11,3,-10,4,-5,1,-5,-7,-4,,,,,
,1749,,-11,7,8,-1,10,-12,-1,2,,11,-1,8,2,-4,-3,-4,,,,,
,1017,,7,2,-5,9,-2,9,-2,7,-3,-1,3,-1,6,6,15,1,,,,,
,-2550,-3,6,-12,-1,,,,-10,5,9,-3,8,-2,-7,17,10,1,,,,,
,911,3,-3,4,3,-3,-2,-4,11,-12,-6,1,-12,8,-2,-22,-13,-8,,,,,
,101,-18,11,4,-8,-1,,10,1,-1,-9,-12,-4,-7,-13,-14,,-7,,,,,
,-542,17,-2,-5,-2,,-1,-11,-12,4,14,-5,17,4,-2,4,-2,12,,,,,
,345,1,1,7,4,3,-11,7,,-1,2,13,-7,3,4,2,-3,9,,,,,
,1531,-32,-9,-2,-3,-8,-6,4,8,3,-10,5,-10,-2,-1,2,13,-14,,,,,
,-1863,,3,3,8,4,8,-7,-9,,1,-6,3,-3,-1,-2,-8,7,,,,,
,301,-2,-17,-9,-7,-2,-5,3,6,-14,-4,1,17,5,11,4,3,8,,,,,
,1143,4,4,8,7,-4,8,4,-2,11,11,11,-5,2,8,4,6,10,,,,,
,-2281,-1,7,5,-10,4,13,3,9,7,-6,-4,-10,-7,-8,-8,-13,-25,,,,,
,709,-1,-2,-4,1,-10,3,-4,2,,5,2,-2,2,-7,-5,,-4,,,,,
,-536,,6,-5,-3,-8,-17,2,-19,-5,-9,-8,,-2,1,8,7,10,,,,,
,470,1,1,,8,23,7,-5,3,3,-3,-11,-1,-12,-5,2,-8,-3,,,,,
,2941,,-1,13,10,,-5,-5,15,-12,-3,14,3,7,15,-5,,-1,,,,,
,-3309,-16,5,-11,-9,3,9,12,3,10,3,7,-1,-6,13,5,-8,3,,,,,
,927,-4,-11,-12,1,-4,-9,-5,-3,1,2,-4,-3,8,-2,-3,9,7,,,,,
,-784,,4,1,,3,-2,3,2,1,5,-3,,-3,-10,-1,4,-5,,,,,
,551,19,1,8,-5,-2,-4,2,3,10,,-4,8,1,,-8,-2,-1,,,,,
,-124,2,9,14,9,-9,11,-14,-4,,2,,-7,,-10,17,-3,1,,,,,
,-246,-21,-17,6,-16,-3,-5,-4,-9,-14,-9,2,1,3,-2,-10,2,2,,,,,
,504,19,15,-1,,13,1,13,11,4,4,-5,7,4,12,5,13,8,,,,,
,-353,-30,-7,-14,7,-12,-3,-8,1,4,3,10,8,,,3,-5,-1,,,,,
,37,,13,10,1,3,15,3,-7,-7,-3,-7,-18,-4,-2,-1,-4,7,,,,,
,-628,11,-10,-9,7,9,4,16,5,-4,1,4,-3,-3,7,4,-3,-9,,,,,
,497,-1,-8,-16,5,-8,-4,-18,-9,10,-4,-3,15,6,-7,-9,-7,-18,,,,,
,233,-9,-3,6,-8,8,-3,-5,4,4,1,4,-3,-1,3,-5,2,1,,,,,
,-382,,4,4,-10,-5,2,7,,-3,-2,3,-7,,-2,8,-8,7,,,,,
,419,10,-6,-4,-2,-2,4,8,3,-10,3,9,1,5,1,12,16,14,,,,,
,75,-12,4,2,2,2,-16,-4,-12,-8,7,-7,13,-2,-5,-4,6,-5,,,,,
,-552,2,10,7,3,,-3,-13,-5,14,-11,-6,1,-11,7,-12,-17,-1,,,,,
,963,,-1,-2,5,5,6,3,,-1,4,-7,-22,8,-14,-1,-5,-12,,,,,
,-557,9,-9,-3,-7,-2,-6,6,-1,1,7,3,15,1,2,4,6,-3,,,,,
,83,-31,11,1,11,-6,11,16,6,7,-5,-2,-3,-6,4,-16,7,3,,,,,
,-231,-1,-11,-3,-8,-1,2,-7,4,-6,-1,10,,-2,-1,1,-9,,,,,,
,-589,23,2,2,-9,8,-8,-1,2,-12,-6,-1,-2,1,1,14,11,3,,,,,
,315,,-9,-5,,1,-4,-17,1,,10,-2,3,8,-1,7,,14,,,,,
,-404,-1,5,-7,12,3,1,-2,-1,-3,10,6,1,6,2,2,3,1,,,,,
,-20,-20,17,13,2,-5,11,7,6,11,-3,-11,-5,-9,5,-2,-5,-3,,,,,
,325,-11,-55505,-55494,-55543,-55564,-55539,-55522,-55568,-55573,-55445,-55436,-55455,-55484,-55424,-55459,-55462,-55456,,,,,
,352,12,-223144,-223103,-223281,-223401,-223225,-223246,-223374,-223437,-222879,-222845,-222983,-223094,-222880,-222973,-222980,-223030,,,,,
,-451,-1,-56068,-56047,-56116,-56142,-56080,-56095,-56111,-56145,-55996,-55992,-56035,-56062,-56009,-56031,-56023,-56066,,,,,
,672,-11,,-4,-4,12,-6,-7,-2,-10,-1,3,-9,2,,3,7,-7,,,,,
,-736,1,-4,3,-2,5,13,4,2,,6,15,6,-7,4,3,-2,2,,,,,
,1393,10,-6,1,-9,-14,-9,-5,-3,-2,-6,-6,-5,-11,1,-5,,-9,,,,,
,-1177,-12,-4,-1,4,6,8,,4,-3,-5,,5,6,11,-3,-3,9,,,,,
,1206,1,-9,-10,2,-7,-1,-4,-5,4,-2,-5,-4,-2,-7,6,3,8,,,,,
,905,12,13,9,7,3,-7,2,3,1,-3,-4,-12,13,-6,2,8,-6,,,,,
,-2141,,-2,-2,1,-8,12,-2,-13,-7,-2,4,3,-7,3,-3,-3,-5,,,,,
,260,-11,-3,,-3,-1,-7,-9,6,-10,15,5,16,-8,-3,1,3,3,,,,,
,2801,-1,1,-3,-5,-6,,9,7,20,2,-2,11,5,,9,2,12,,,,,
,-3357,-22,6,,-2,4,9,,-1,9,-16,-9,-19,2,5,-6,-15,-6,,,,,
,-13,3,-4,13,3,,-3,-1,-14,-9,14,8,5,1,-7,-6,2,,,,,,
,498,-1,7,-14,-4,-7,-10,8,-3,-11,6,,14,-5,6,2,6,-2,,,,,
,786,1,11,-3,5,17,-2,-13,10,-3,-8,1,-12,-5,-2,3,-3,-5,,,,,
,-1028,-12,-9,10,,1,,-2,-7,-4,2,-3,-7,11,-6,-7,6,3,,,,,
,-7,12,-6,5,-3,-6,1,-5,-1,8,3,-2,9,,4,1,4,3,,,,,
,-230,-1,13,5,,1,7,9,10,8,-2,-3,-5,3,14,-2,-12,,,,,,
,390,-10,2,-3,-3,12,3,8,2,9,,15,14,6,6,9,7,-1,,,,,
,417,10,-6,-2,5,,11,6,7,-7,3,-8,-3,-15,-5,1,4,-2,,,,,
,-111,1,-12,-8,4,,-12,8,-2,7,12,-7,1,7,2,13,6,2,,,,,
,-521,-11,4,-3,,-2,,-13,2,-11,-16,-4,-18,3,-5,-7,-10,-4,,,,,
,127,12,10,1,-3,-3,-8,-12,-10,-4,-9,6,7,-5,-10,-4,-8,-2,,,,,
,-41,-1,-9,16,-2,-5,-7,-8,5,-1,7,6,4,-4,3,-2,16,5,,,,,
,-157,-12,-8,-7,12,-10,5,7,-7,-1,2,1,-1,15,18,2,7,3,,,,,
,547,1,7,5,-2,10,17,7,11,20,-5,2,-1,-3,-14,-4,-12,-4,,,,,
,483,-1,4,-5,-12,7,-14,-1,-6,-3,10,10,2,3,5,12,10,9,,,,,
,-219,-19,-4,3,2,-5,3,11,3,-7,-3,-15,-2,-11,-4,-9,-14,-20,,,,,
,-212,,3,-1,8,-2,3,-4,2,4,-15,-2,-2,4,3,-9,-14,-1,,,,,
,-649,19,-10,-7,-5,-7,-9,1,,-1,8,-4,1,-6,,5,12,13,,,,,
,-99,-2,-2,8,-3,8,8,-1,-1,-3,3,3,6,-1,-7,11,9,9,,,,,
,70,-18,-3,2,-2,-1,9,-9,-6,,-7,-4,-8,-4,-3,-6,-7,-3,,,,,
,541,-9,23,1,5,10,,3,-2,-2,5,-7,3,-1,-10,-10,-14,-17,,,,,
,-106,,-2,-4,-5,-13,-12,-1,4,-6,-3,2,-3,2,7,1,8,-1,,,,,
,44,-1,-12,8,12,-4,2,-1,,4,3,-3,-7,10,3,-4,-5,14,,,,,
,-20,11,6,-9,-13,5,-1,-2,,-17,-2,10,3,,-1,4,8,5,,,,,
,-184,-1,,,18,,7,1,6,18,-1,2,5,-5,-2,1,,-1,,,,,
,930,2,5,,-5,,-1,3,4,5,-7,2,-8,-2,2,-1,,-5,,,,,
,-1110,-1,2,,9,2,,8,1,3,12,-10,12,-3,,-10,2,-7,,,,,
,170,,1,2,-1,9,1,5,-13,-8,,-2,5,-2,-5,15,,12,,,,,
,-144,-31,1,3,-13,-5,7,2,9,-5,-7,3,2,5,6,-3,1,5,,,,,
,-838,21,-5,2,3,-8,-15,-9,,5,-1,2,-10,-6,-1,-4,4,-10,,,,,
,1376,-2,-8,-14,4,-1,2,-5,-11,-5,3,7,-10,6,-5,-1,2,-1,,,,,
,-545,-18,9,7,,-1,5,14,2,6,17,10,13,13,17,18,3,15,,,,,
,988,1,-2,-6,3,-2,-12,-18,4,-3,-14,-13,-11,-10,-19,-10,-9,-3,,,,,
,-490,-2,-3,-7,-1,11,4,8,-1,-5,-23,5,6,-13,4,-3,-8,-21,,,,,
,-595,-1,-7,5,-6,,6,-2,3,12,10,-2,10,15,12,6,11,3,,,,,
,265,1,4,9,-3,,-4,-3,5,5,17,-3,-17,5,-8,-6,-2,8,,,,,
,59,-10,-2,4,,-1,15,,7,-13,-2,-4,,-6,4,3,-3,-5,,,,,
,146,,,2,7,2,-5,-1,-4,6,-3,5,12,-7,,-6,3,3,,,,,
,-29,12,7,-8,-7,-3,-18,1,3,-4,-2,-5,-11,-9,-3,3,-12,1,,,,,
,28,-13,11,1,3,-2,21,-3,-8,-5,7,-12,12,-3,-2,5,5,-3,,,,,
,613,7,-5,-1,5,-5,-7,4,-9,-3,-1,14,2,5,7,7,3,1,,,,,
,-688,5,-4,-2,-8,9,1,-1,-3,6,,,-5,-2,-1,-15,-7,-2,,,,,
,611,-11,-5,-2,8,-11,-1,-5,3,-5,5,2,2,14,10,6,18,8,,,,,
,-762,9,-9,-1,-3,1,,8,,16,-7,1,-4,6,,-3,-3,-8,,,,,
,315,-29,-3,,-19,5,-4,1,-7,-2,1,2,-2,-5,-9,2,-2,,,,,,
,-602,-3,16,-3,15,,-6,,8,-6,8,10,9,,-8,9,1,1,,,,,
,769,23,-9,-1,1,-9,-4,,2,-2,2,-4,2,-3,-1,-6,2,-5,,,,,
,70,,-8,5,-5,3,7,-7,2,2,-5,4,-7,,9,,-6,1,,,,,
,-618,,3,,-6,3,6,11,2,9,-13,1,-10,-2,2,,3,17,,,,,
,256,-31,9,4,8,10,2,5,11,-12,10,-8,,3,-5,7,-1,-6,,,,,
,-929,-1,4,-10,9,9,2,-9,-7,8,7,-2,8,2,-2,-5,4,-5,,,,,
,1053,-3,-2,-2,-3,-23,-8,-12,2,-1,-4,-3,15,,-1,-5,-4,4,,,,,
,-140,4,1,7,1,2,12,13,-7,4,-4,-3,-5,-6,3,5,6,8,,,,,
,1991,-1,-3,,-16,7,4,-7,-11,-10,9,8,-1,6,6,-4,4,-17,,,,,
,-2448,1,4,1,12,-5,-9,-8,-3,7,-7,2,,-6,-10,-2,-8,-8,,,,,
,425,10,-2,-5,-7,-10,-6,10,5,,-3,-14,1,11,,6,-4,3,,,,,
,628,-9,-3,4,-2,4,-15,,9,-3,5,9,-13,-10,,,6,-3,,,,,
,-1468,10,3,7,2,9,12,-1,-3,12,-15,1,-6,11,1,-14,-2,7,,,,,
,773,-11,2,-3,2,-10,-7,-6,-1,-18,-3,-6,8,-5,9,3,-21,-6,,,,,
,1826,-23,-4,-13,1,2,5,2,16,-1,8,5,1,-3,-11,1,1,16,,,,,
,-1537,28,7,14,10,17,6,3,-4,4,12,-4,5,1,5,7,15,5,,,,,
,-353,-5,1,,-6,-7,1,3,-11,-14,-12,,-11,6,7,3,1,-7,,,,,
,-21,1,-17,3,8,1,,3,-4,18,-6,-5,10,-3,-12,-3,-9,-15,,,,,
,-45,-20,15,3,-4,6,-7,2,12,2,8,,-9,-17,-9,-2,-2,-7,,,,,
,515,,-4,-1,,-6,9,5,-1,7,11,9,-1,,3,-1,12,18,,,,,
,-977,-1,-12,-21,-8,-6,-15,-22,-13,-9,-10,9,11,19,14,4,10,1,,,,,
,582,-13,5,3,2,-3,6,-1,5,,6,-6,1,5,,,-8,-7,,,,,
,-93,1,10,16,-1,3,,13,-4,7,-11,-3,3,-2,1,-8,-7,1,,,,,
,101,12,5,-5,1,10,,-3,9,-15,2,5,-4,,-5,5,8,5,,,,,
,-43,,-8,1,-7,7,1,-2,-7,4,5,2,,-9,4,-3,-11,,,,,,
,-782,-10,-1,-4,10,-15,6,7,5,4,-5,-5,-4,-4,-4,7,6,11,,,,,
,641,,,-6,,-4,-4,-8,2,-1,6,2,2,15,3,19,5,-5,,,,,
,-236,-1,7,6,-5,9,-6,-4,8,1,,10,8,3,5,-8,-1,7,,,,,
,321,1,-4,2,5,-4,-1,7,-14,-4,5,-9,-4,-15,4,-13,-11,-3,,,,,
,-62,,-9,-11,4,2,5,-4,-3,-1,-5,-12,-2,5,-9,-10,9,-17,,,,,
,187,-21,-11,9,1,3,5,-4,-3,1,-8,2,-1,-7,2,5,-2,3,,,,,
,2435,20,10,-9,-6,,-4,1,10,-8,-5,-5,-13,-5,-5,-5,-9,5,,,,,
,-2204,15,1,5,-17,-8,-6,4,-3,-2,1,9,14,2,2,-1,3,3,,,,,
,668,-14,4,7,8,-12,6,13,-10,11,-1,-5,10,-7,3,-1,-14,-9,,,,,
,-1112,-21,-2,-4,14,14,,-3,-2,-3,9,12,-4,8,9,18,17,-2,,,,,
,861,-11,-3,,-6,-4,-5,-10,3,8,4,5,-7,6,-10,,11,10,,,,,
,-662,-2,5,13,2,5,10,5,9,-4,-1,5,-6,4,-1,11,10,3,,,,,
,-159,13,5,-9,-1,,4,-5,-7,-10,6,-10,4,-2,10,-14,-19,-10,,,,,
,59,-10,-7,3,-9,-5,-6,3,13,2,5,-4,5,8,-6,-4,-10,10,,,,,
,803,10,-8,-3,7,12,-8,-5,-4,15,-14,-2,-12,-3,-6,3,3,-3,,,,,
,-782,1,6,4,-4,4,3,12,12,4,-4,,11,-8,-1,-9,21,-4,,,,,
,-294,-11,5,-2,5,-6,1,-5,-1,-11,22,-6,,4,3,4,-4,15,,,,,
,239,,-5,3,12,5,-1,-1,-3,-8,-3,9,-9,-1,-3,7,-2,-16,,,,,
,492,-15,,-4,-11,-13,-1,7,-2,5,-8,-7,3,3,,-3,-12,-4,,,,,
,-372,8,3,-4,-1,2,8,10,-11,6,-1,-8,4,-5,7,3,-4,12,,,,,
,242,7,6,5,-7,4,-5,-7,11,-7,-9,11,-8,1,-10,-3,4,-1,,,,,
,-462,6,-3,9,8,6,3,9,2,6,1,-11,8,-8,4,-13,-3,-1,,,,,
,1185,-28,-2,-1,-7,-2,-10,-3,3,1,14,7,9,2,2,9,7,7,,,,,
,-755,11,-7,-2,1,-3,7,-12,-2,-11,-4,-5,-7,-4,-1,5,1,,,,,,
,4,-1,-5,-20,5,-3,10,-12,-17,-2,-10,-1,-2,3,-7,-3,-1,-11,,,,,
,-348,,9,10,12,-1,-14,11,10,14,7,6,1,12,11,-3,6,7,,,,,
,588,-12,,1,4,4,3,-6,-5,-8,9,3,11,-6,-1,1,3,12,,,,,
,395,,-7,13,-10,6,1,-1,-7,1,-8,5,-13,-9,-11,-4,-10,-11,,,,,
,-1360,12,20,-5,-11,-3,-2,1,3,-8,-4,,-1,6,6,,-9,,,,,,
,31,,6,6,10,9,18,10,6,10,8,6,1,15,5,9,15,,,,,,
,831,10,-21,-12,-8,-1,-4,-10,-8,-2,-5,,2,-16,-6,-4,-9,-8,,,,,
,483,2,-6,-1,,-5,,-3,-2,4,3,-8,3,2,11,-5,8,6,,,,,
,-539,-12,23,-3,4,1,-5,10,1,-2,-6,-3,-12,,-8,-3,-6,2,,,,,
,-704,1,-4,13,-1,-12,-6,-10,13,3,-5,5,-2,-3,1,14,-2,-10,,,,,
,-15,-19,-12,-5,-11,2,-2,-3,-6,-6,5,5,15,-2,2,12,11,8,,,,,
,1362,-1,8,1,10,10,9,1,-3,3,-3,4,-9,2,-6,-7,1,5,,,,,
,-1108,2,6,-6,-7,-2,4,2,8,3,-8,-2,-7,,4,-11,-5,2,,,,,
,1129,-1,-7,-10,-5,-19,-9,1,-10,-13,16,-13,9,1,-1,-1,-8,-1,,,,,
,-1164,,-1,11,8,12,5,1,1,8,1,-2,-2,-9,-7,8,3,-10,,,,,
,803,1,-3,11,2,3,4,,6,3,-7,10,5,13,10,-2,2,,,,,,
,3795,,-9,-15,-3,4,-10,11,2,-11,6,-11,-3,11,-7,-16,-7,7,,,,,
,-3698,-2,-2,,10,8,-5,7,7,10,-7,2,3,-22,1,10,11,-8,,,,,
,2234,1,12,13,-13,-10,11,-13,-10,-4,-2,2,6,-1,-3,-7,4,1,,,,,
,-3216,-8,8,6,5,-5,-11,-9,5,-3,2,-5,-14,20,5,17,-8,14,,,,,
,708,,-13,-9,3,3,-9,9,3,8,,3,-12,-7,9,,-10,-13,,,,,
,925,-19,55499,55496,55535,55552,55544,55523,55567,55575,55446,55440,55483,55492,55409,55453,55466,55461,,,,,
,-1442,27,223143,223090,223288,223415,223225,223244,223369,223445,222881,222851,222980,223105,222866,222969,222982,223050,,,,,
,3,-10,56083,56056,56114,56149,56091,56106,56125,56147,55993,55980,56028,56048,56023,56017,56017,56045,,,,,
,466,-14,3,1,1,-20,-2,9,-4,7,-6,-2,3,3,-12,10,-6,-3,,,,,
,-1068,-2,-7,-2,2,12,,12,-2,,6,1,15,,6,-1,11,-8,,,,,
,134,-22,1,-5,-4,-1,-8,12,3,-17,4,7,-4,6,7,6,1,16,,,,,
,1175,7,-5,-2,16,-8,3,-15,-10,7,-8,-2,-5,-3,-2,-6,-7,-10,,,,,
,-690,-5,8,2,-9,-1,1,1,-5,12,-7,2,,1,-9,-3,11,-5,,,,,
,-153,20,1,5,-5,-1,-1,2,11,-11,5,-3,-10,2,1,-6,-3,-5,,,,,
,-184,-21,-3,2,-2,-2,-4,1,-1,,-3,4,,-5,13,3,-11,-3,,,,,
,1067,2,-8,-5,9,9,-2,-13,-11,6,3,-4,7,-1,-5,12,2,8,,,,,
,-43,6,3,12,-2,-9,5,7,,-6,-14,,,-5,-3,-12,7,1,,,,,
,-1061,-7,6,4,-8,4,2,-6,1,2,10,10,,8,-6,-3,,-4,,,,,
,18,-14,-3,-19,-2,-4,,-5,-1,-4,4,2,-16,-9,,-5,-7,2,,,,,
,384,4,1,1,17,3,-5,-2,9,8,8,-3,6,2,12,,13,-1,,,,,
,11,1,-7,8,-7,-8,1,10,-6,5,-9,-6,13,-2,2,5,7,2,,,,,
,649,12,11,-1,-10,4,4,6,-7,-12,-2,-3,,5,-16,-5,4,10,,,,,
,-1198,-13,3,5,-1,12,6,-7,-8,3,-3,3,4,5,-6,3,-14,-2,,,,,
,202,-21,-11,-13,1,1,-6,5,1,1,,1,-10,1,3,4,-11,-4,,,,,
,354,-1,,-1,-4,-4,-4,-9,-1,1,1,-1,-8,-14,-1,3,-2,1,,,,,
,-591,-1,17,5,14,1,-6,-5,12,1,10,-5,3,-2,4,2,-3,,,,,,
,2143,4,-10,1,-2,1,-1,12,5,2,1,8,-11,11,2,1,2,-11,,,,,
,-1663,24,-3,-2,4,-6,-1,3,-1,-2,-10,-3,1,-6,,-5,-2,9,,,,,
,501,-13,12,2,-2,-9,-5,-8,3,-3,3,-6,26,14,4,-4,16,9,,,,,
,771,-10,-11,-5,,12,12,-7,3,2,3,1,-3,-8,,-2,3,-17,,,,,
,-2545,-1,-2,2,2,-8,5,5,-4,8,-2,-6,-9,-11,3,9,-5,,,,,,
,22,,1,-4,2,3,1,-1,4,-21,-3,-3,-9,4,-5,1,-2,4,,,,,
,73,,8,13,,7,5,8,-6,3,1,11,-10,-1,-5,-9,6,6,,,,,
,308,-14,-9,-4,1,-15,-15,-3,10,7,,-4,18,,-3,-3,-2,-5,,,,,
,-654,12,2,-5,-4,11,-3,-1,-9,-8,-7,2,-2,-6,8,9,-6,-2,,,,,
,407,-1,8,,-10,,3,-4,-7,-3,5,2,,5,-5,-14,11,1,,,,,
,-90,3,-5,6,9,2,-6,3,5,7,3,-5,4,18,,3,-14,5,,,,,
,-222,-29,-7,-6,-1,-4,9,-5,5,-7,-8,,-3,-12,-2,4,-8,-4,,,,,
,101,25,15,8,4,-2,11,5,3,15,10,-2,12,-13,-6,5,4,-5,,,,,
,134,-7,-13,,-8,-6,-14,-17,-10,-2,-4,-4,3,15,3,-2,15,-1,,,,,
,389,-23,-23,-6,-8,3,-10,10,-17,-11,,9,-9,3,5,2,-2,11,,,,,
,-412,20,3,-3,7,7,8,4,15,12,5,4,5,-2,-2,-5,7,,,,,,
,-54,-18,18,2,13,2,5,18,4,10,-1,-1,,-8,5,5,,2,,,,,
,1234,1,10,2,-5,-17,-9,-23,-8,-5,8,-1,-4,7,3,3,-1,-7,,,,,
,-1025,9,-13,13,-2,-2,3,-3,7,-10,-4,11,12,-4,6,3,-6,8,,,,,
,-260,-11,2,1,-2,9,-3,10,-5,3,-2,,-18,-7,-6,-11,-17,-1,,,,,
,200,-9,2,-20,-2,7,10,5,8,-3,6,1,2,4,9,8,1,-7,,,,,
,344,11,-10,-4,-2,13,6,-7,-15,-2,4,-9,12,,2,3,7,,,,,,
,-281,6,10,13,4,7,15,13,11,14,-5,1,-12,4,-17,-2,4,2,,,,,
,38,-7,2,-3,4,-22,-6,-1,6,-18,1,-8,1,-3,10,,-3,-2,,,,100,
,1174,-1,-4,4,-5,3,-10,3,2,-1,-12,5,5,9,-12,-8,2,2,,,,-100,
,796,3,-2,-4,-6,7,-5,-5,-2,5,2,-8,-5,1,8,2,2,-10,,,,,
,-1384,-16,2,-6,13,-6,6,-2,-2,-3,-2,1,1,-10,11,-3,6,13,,,,,
,961,-13,7,9,1,-2,-6,-8,6,7,-8,11,-4,-1,2,3,-5,-8,,,,,
,818,3,8,-12,-8,-4,1,-2,-5,7,10,8,6,9,-4,8,-7,6,,,,,
,-1969,-7,-12,2,9,2,-3,3,-9,-1,-2,-2,-3,2,,4,-2,1,,,,,
,1413,1,3,7,-1,-2,10,10,9,-11,3,,-4,-17,-10,-3,10,-5,,,,,
,-142,20,3,2,-6,2,-5,-6,-1,2,2,4,3,15,7,-9,4,6,,,,,
,1360,-19,3,-4,2,1,,-8,9,1,-5,-14,-11,10,-5,3,-8,-6,,,,,
,-1755,7,-1,-7,3,4,10,14,,6,-16,-10,-9,-3,-3,,4,-4,,,,,
,1021,9,-6,-3,-5,-7,-18,-3,-12,4,13,17,6,-2,-7,-5,-5,-7,,,,,
,-1806,-16,-1,-3,-5,2,1,-11,-4,1,14,23,10,-9,4,2,,14,,,,,
,1210,-1,-1,10,-5,-2,5,-9,1,3,-5,-22,13,6,12,2,9,4,,,,,
,-166,1,,-6,5,-5,-11,10,,-12,3,-2,-8,-2,-6,1,-12,3,,,,,
,-649,-1,-3,13,4,,8,-1,6,-14,-6,-2,-5,-2,,-1,7,-4,,,,,
,1557,,2,-2,-7,10,-1,3,,-2,2,-5,-5,-2,-4,-17,-4,-10,,,,,
,-2263,-1,-5,-4,-4,5,-6,3,,14,-8,6,12,,-6,9,-3,-1,,,,,
,1105,2,13,,5,,-3,,3,,2,2,,1,10,18,7,16,,,,,
,-204,1,5,-3,12,11,5,3,-8,-6,7,-6,4,1,-4,-7,,-8,,,,,
,-538,-2,-12,-2,-3,-16,3,-5,-5,4,2,-12,-7,4,-15,-3,-5,-3,,,,,
,-154,1,3,15,12,1,5,8,11,10,7,16,1,-1,15,-3,1,-11,,,,,
,158,-1,,3,-9,9,-1,-6,9,-7,-11,-3,-5,-13,-10,6,-1,4,,,,,
,255,-17,-8,-6,-10,-2,-3,-5,-4,-11,-4,-2,5,6,3,,5,6,,,,,
,-195,,-5,-8,6,-6,1,3,-5,10,12,1,7,9,2,-2,-1,8,,,,,
,1589,2,12,5,-8,6,6,-1,-5,13,-1,-4,-1,-2,2,10,1,-4,,,,,
,-1461,16,,-4,-2,-7,-9,4,2,-2,-13,3,-14,1,-4,-6,5,-8,,,,,
,301,-17,,-1,10,-5,,-2,-3,,-10,-8,-10,-7,-2,-9,-17,,,,,,
,2452,,-5,3,-3,6,3,4,4,-12,6,-2,7,-9,-4,-6,1,3,,,,,
,-2315,-30,15,6,-5,-2,5,-5,3,2,-2,6,3,7,-4,,,3,,,,,
,9,31,-3,-2,9,14,-7,-5,-5,14,5,,,4,9,-4,-1,-8,,,,,
,-852,-25,-7,,3,-2,4,10,3,-5,8,-4,17,-3,12,17,3,7,,,,,
,613,23,2,-7,-4,-11,16,,2,-2,5,5,6,1,7,-2,5,,,,,,
,232,-7,1,-7,-3,-7,-6,9,,-11,-13,,-15,-1,-1,16,16,-5,,,,,
,98,-16,-2,,-6,3,-11,-2,1,3,-5,-2,-2,6,-3,-1,-12,-1,,,,,
,95,15,-14,-3,1,-8,-17,-15,-15,-19,,-6,-6,-7,-1,-17,-8,11,,,,,
,-1133,-37,15,8,6,5,23,-2,2,10,10,10,12,-2,-10,11,5,3,,,,,
,2072,19,-9,-5,1,5,-6,10,,12,-5,3,-5,7,6,-8,4,-8,,,,,
,-1115,-17,-6,1,-7,7,-9,-6,,10,5,-8,3,-13,2,11,6,1,,,,,
,-670,4,13,19,10,-2,-4,-2,,-2,10,3,7,6,,-8,2,1,,,,,
,-166,-7,,-3,-1,7,7,9,7,9,-5,-2,-6,9,-4,,-1,14,,,,,
,508,1,-4,-17,3,7,13,-15,11,-14,,5,-13,-2,4,,-9,-19,,,,,
,-130,-1,-3,5,7,-3,-3,1,-10,-8,-2,-9,4,-18,-7,-5,-8,-7,,,,,
,-336,-14,-9,-3,-11,-3,-5,13,,-9,-6,2,-8,17,-5,8,8,11,,,,,
,617,1,16,9,-1,-3,,7,,9,10,11,9,18,6,5,-7,12,,,,,
,3800,20,-2,2,-1,-7,4,-5,-4,2,-1,6,12,-7,3,-9,9,-7,,,,,
,-3251,-6,6,-3,3,4,-12,-10,-4,8,-13,-7,-16,-21,1,-3,3,-8,,,,,
